ID_Credito,Modelo,Monto_prestamo,EntidadFederativa,ActividadEconomica,FLG_Empleo,IngresoMensual,Propiedad_Casa,Default_Crediticio,,,
2369045,VERSA,289601,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,0,,,
2370001,MARCH,183902,ESTADO DE MEXICO,TAXISTA,0,18000,PROPIETARIO,0,,,
2370063,VERSA,216800,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,0,,,
2372038,MARCH,229801,VERACRUZ,EMPLEADO PRIVADO,0,5000,FAMILIA O PADRES,0,,,
2372045,VERSA,267800,JALISCO,EMPLEADO PRIVADO,0,7500,RENTADA,0,,,
2375028,MARCH,211700,MICHOACAN,EMPLEADO PRIVADO,0,2600,RENTADA,0,,,
2375043,MARCH,235900,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,17300,FAMILIA O PADRES,0,,,
2376014,MARCH,228200,CHIHUAHUA,EMPLEADO PRIVADO,0,1,FAMILIA O PADRES,0,,,
2376047,VERSA,229801,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,30600,PROPIETARIO,0,,,
2377070,NP300,401001,GUANAJUATO,NEGOCIO PROPIO,0,60000,FAMILIA O PADRES,0,,,
2377101,MARCH,272001,JALISCO,EMPLEADO PRIVADO,0,19500,FAMILIA O PADRES,0,,,
2377125,MARCH,183902,VERACRUZ,TAXISTA,0,0,PROPIETARIO,0,,,
2378069,VERSA,275400,JALISCO,EMPLEADO PRIVADO,0,20000,PROPIETARIO,0,,,
2379081,MARCH,189902,VERACRUZ,TAXISTA,0,18000,FAMILIA O PADRES,0,,,
2382005,VERSA,228200,CHIAPAS,TAXISTA,0,0,FAMILIA O PADRES,0,,,
2382054,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,8000,PROPIETARIO,0,,,
2382056,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2383024,MARCH,171100,SONORA,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2383098,VERSA,218500,ESTADO DE MEXICO,TAXISTA,0,3000,PROPIETARIO,0,,,
2384111,VERSA,186700,SINALOA,NEGOCIO PROPIO,0,29650,PROPIETARIO,0,,,
2386096,MARCH,233900,TLAXCALA,EMPLEADO PRIVADO,0,29000,PROPIETARIO,0,,,
2388001,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,3500,RENTADA,0,,,
2389095,MARCH,211902,VERACRUZ,TAXISTA,0,30000,PROPIETARIO,0,,,
2390019,VERSA,239900,SONORA,OTROS,0,24128.13,PROPIETARIO,0,,,
2390093,VERSA,286500,CHIHUAHUA,NEGOCIO PROPIO,0,50000,FAMILIA O PADRES,0,,,
2391031,VERSA,211402,HIDALGO,NEGOCIO PROPIO,0,15000,PROPIETARIO,0,,,
2391074,VERSA,239900,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,980,FAMILIA O PADRES,0,,,
2392030,VERSA,296501,COAHUILA,EMPLEADO PRIVADO,0,1000,PROPIETARIO,0,,,
2392040,VERSA,300601,QUERETARO,EMPLEADO PRIVADO,0,1,PROPIETARIO,0,,,
2392095,VERSA,270000,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2393035,VERSA,296501,MORELOS,EMPLEADO PRIVADO,0,13000,PROPIETARIO,0,,,
2395069,MARCH,229801,SONORA,EMPLEADO PRIVADO,0,1,FAMILIA O PADRES,0,,,
2397030,MARCH,206602,ZACATECAS,OTROS,0,25000,PROPIETARIO,0,,,
2397078,MARCH,180700,CHIHUAHUA,EMPLEADO PRIVADO,0,12000,FAMILIA O PADRES,0,,,
2398002,MARCH,216700,CHIHUAHUA,EMPLEADO PRIVADO,0,19000,PROPIETARIO,0,,,
2399058,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,3500,RENTADA,0,,,
2399089,MARCH,194600,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2402104,VERSA,266000,SONORA,TAXISTA,0,28000,FAMILIA O PADRES,0,,,
2402122,VERSA,286500,JALISCO,EMPLEADO PRIVADO,0,0,PROPIA (PAGANDO),0,,,
2405025,VERSA,289601,ESTADO DE MEXICO,TAXISTA,0,22000,PROPIETARIO,0,,,
2405032,URVAN,464400,PUEBLA,NEGOCIO PROPIO,0,0,PROPIETARIO,0,,,
2405056,VERSA,229801,CHIAPAS,TAXISTA,0,22000,FAMILIA O PADRES,0,,,
2406002,MARCH,221100,DURANGO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,0,,,
2410050,MARCH,218600,SONORA,EMPLEADO PRIVADO,0,18000,PROPIETARIO,0,,,
2410097,VERSA,273200,ESTADO DE MEXICO,TAXISTA,0,2200,PROPIETARIO,0,,,
2412112,VERSA,273200,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,30000,FAMILIA O PADRES,0,,,
2414077,VERSA,216100,SINALOA,EMPLEADO PRIVADO,0,12487.69,PROPIETARIO,0,,,
2416018,VERSA,260600,JALISCO,EMPLEADO DE GOBIERNO,0,1500,RENTADA,0,,,
2421086,VERSA,228200,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,12000,FAMILIA O PADRES,0,,,
2424065,VERSA,217836,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,19543.26,FAMILIA O PADRES,0,,,
2424112,VERSA,203900,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,80000,FAMILIA O PADRES,0,,,
2426004,VERSA,201700,SAN LUIS POTOSI,ECONOMIA INFORMAL,0,28000,PROPIETARIO,0,,,
2428122,VERSA,221100,DURANGO,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2429031,VERSA,220212,MICHOACAN,TAXISTA,0,40000,PROPIA (PAGANDO),0,,,
2431068,VERSA,263520,JALISCO,EMPLEADO PRIVADO,0,10000,RENTADA,0,,,
2431117,MARCH,211402,CHIHUAHUA,EMPLEADO PRIVADO,0,14000,PROPIA (PAGANDO),0,,,
2432102,VERSA,263520,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,20001,PROPIETARIO,0,,,
6991023,MARCH,189902,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,0,RENTADA,0,,,
6994001,NP300,288301,MICHOACAN,ECONOMIA INFORMAL,0,30000,FAMILIA O PADRES,0,,,
8599005,KICKS,273200,TABASCO,EMPLEADO PRIVADO,0,427945.63,PROPIETARIO,0,,,
2315006,SENTRA,289601,CHIHUAHUA,EMPLEADO PRIVADO,0,20600,PROPIETARIO,0,,,
2318053,VERSA,211774,CHIHUAHUA,NEGOCIO PROPIO,0,20000,FAMILIA O PADRES,0,,,
2325001,MARCH,179901,VERACRUZ,OTROS,0,18000,PROPIETARIO,0,,,
2325044,VERSA,189400,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,18000,PROPIETARIO,0,,,
2328031,VERSA,248601,JALISCO,EMPLEADO PRIVADO,0,17000,FAMILIA O PADRES,0,,,
2328064,NP300,314600,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,200000,PROPIETARIO,0,,,
2330032,VERSA,248601,JALISCO,EMPLEADO PRIVADO,0,22000,FAMILIA O PADRES,0,,,
2331116,VERSA,211400,QUERETARO,EMPLEADO PRIVADO,0,16900,FAMILIA O PADRES,0,,,
2332030,VERSA,264601,ESTADO DE MEXICO,TAXISTA,0,23000,PROPIETARIO,0,,,
2333108,URVAN,445310,ESTADO DE MEXICO,NEGOCIO PROPIO,0,12000,PROPIETARIO,0,,,
2335094,VERSA,275400,JALISCO,EMPLEADO PRIVADO,0,1600,PROPIETARIO,0,,,
2335123,VERSA,275400,JALISCO,EMPLEADO DE GOBIERNO,0,17500,FAMILIA O PADRES,0,,,
2337066,VERSA,272001,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,18000,FAMILIA O PADRES,0,,,
2338032,MARCH,188801,TLAXCALA,ECONOMIA INFORMAL,0,25000,FAMILIA O PADRES,0,,,
2339001,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,9000,PROPIETARIO,0,,,
2340001,VERSA,255602,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,17000,FAMILIA O PADRES,0,,,
2340090,VERSA,250301,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,21000,FAMILIA O PADRES,0,,,
2342092,VERSA,229801,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,18000,PROPIETARIO,0,,,
2343085,MARCH,166704,SINALOA,ECONOMIA INFORMAL,0,15000,PROPIETARIO,0,,,
2345015,VERSA,229801,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,21000,PROPIETARIO,0,,,
2345024,SENTRA,289601,JALISCO,NEGOCIO PROPIO,0,30000,RENTADA,0,,,
2345125,VERSA,251801,DURANGO,EMPLEADO PRIVADO,0,4500,PROPIETARIO,0,,,
2346074,VERSA,195601,VERACRUZ,EMPLEADO PRIVADO,0,8000,PROPIETARIO,0,,,
2347115,VERSA,251801,JALISCO,EMPLEADO PRIVADO,0,2900,RENTADA,0,,,
2349040,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,1800,PROPIETARIO,0,,,
2350048,MARCH,211402,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,30000,PROPIETARIO,0,,,
2350087,VERSA,217601,PUEBLA,EMPLEADO PRIVADO,0,4500,RENTADA,0,,,
2351061,NP300,436000,OAXACA,NEGOCIO PROPIO,0,100000,PROPIETARIO,0,,,
2352089,VERSA,195601,SONORA,TAXISTA,0,30000,FAMILIA O PADRES,0,,,
2353022,VERSA,272001,QUERETARO,NEGOCIO PROPIO,0,44000,FAMILIA O PADRES,0,,,
2355038,MARCH,211902,TAMAULIPAS,TAXISTA,0,3000,PROPIETARIO,0,,,
2355086,MARCH,167701,GUANAJUATO,EMPLEADO PRIVADO,0,12000,PROPIA (PAGANDO),0,,,
2356017,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,1760,PROPIETARIO,0,,,
2357093,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2359016,MARCH,211402,CHIHUAHUA,EMPLEADO PRIVADO,0,3000,PROPIETARIO,0,,,
2361055,MARCH,189902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2361080,VERSA,275400,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,17500,FAMILIA O PADRES,0,,,
2363001,MARCH,215701,VERACRUZ,NEGOCIO PROPIO,0,35000,FAMILIA O PADRES,0,,,
2364018,VERSA,226000,CHIHUAHUA,EMPLEADO PRIVADO,0,0,PROPIA (PAGANDO),0,,,
2364058,VERSA,216800,CHIHUAHUA,AMA DE CASA,0,5000,RENTADA,0,,,
2364092,VERSA,251801,ESTADO DE MEXICO,TAXISTA,0,22500,PROPIETARIO,0,,,
2364119,VERSA,275400,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,1500,RENTADA,0,,,
2365038,VERSA,223700,ESTADO DE MEXICO,TAXISTA,0,22500,FAMILIA O PADRES,0,,,
2369047,VERSA,266201,ESTADO DE MEXICO,TAXISTA,0,37000,PROPIETARIO,0,,,
2369092,MARCH,206602,SAN LUIS POTOSI,TAXISTA,0,31000,PROPIETARIO,0,,,
2370035,MARCH,183900,ZACATECAS,OTROS,0,12000,PROPIETARIO,0,,,
2372115,VERSA,222001,CHIAPAS,TAXISTA,0,10000,PROPIETARIO,0,,,
2373011,MARCH,233774,ESTADO DE MEXICO,NEGOCIO PROPIO,0,2300,FAMILIA O PADRES,0,,,
2373069,VERSA,239200,SINALOA,ECONOMIA INFORMAL,0,28000,PROPIETARIO,0,,,
2374096,VERSA,226000,QUERETARO,EMPLEADO PRIVADO,0,18000,PROPIETARIO,0,,,
2375080,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,2000,RENTADA,0,,,
2376066,VERSA,261900,ESTADO DE MEXICO,TAXISTA,0,22500,PROPIETARIO,0,,,
2377073,VERSA,235900,JALISCO,OTROS,0,25000,RENTADA,0,,,
2379034,MARCH,183902,VERACRUZ,TAXISTA,0,2500,PROPIETARIO,0,,,
2382010,VERSA,228200,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,17001,PROPIETARIO,0,,,
2383072,MARCH,183902,VERACRUZ,ECONOMIA INFORMAL,0,30000,PROPIETARIO,0,,,
2386051,MARCH,233900,MORELOS,TAXISTA,0,22000,PROPIETARIO,0,,,
2386121,OTROS,278300,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2388025,MARCH,211902,MICHOACAN,TAXISTA,0,25000,RENTADA,0,,,
2388094,SENTRA,296501,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,25000,PROPIETARIO,0,,,
2388102,VERSA,201700,QUERETARO,EMPLEADO DE GOBIERNO,0,24000,RENTADA,0,,,
2389051,NP300,450300,TAMAULIPAS,ECONOMIA INFORMAL,0,30000,PROPIETARIO,0,,,
2392113,VERSA,300601,CIUDAD DE MEXICO,ECONOMIA INFORMAL,0,30000,FAMILIA O PADRES,0,,,
2395044,SENTRA,251200,SINALOA,EMPLEADO DE GOBIERNO,0,12300,PROPIETARIO,0,,,
2396038,VERSA,266800,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,1680,FAMILIA O PADRES,0,,,
2397086,VERSA,266201,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,18800,PROPIETARIO,0,,,
2400020,VERSA,272400,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2402059,VERSA,305900,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,40000,PROPIETARIO,0,,,
2403034,VERSA,299400,ESTADO DE MEXICO,TAXISTA,0,5000,FAMILIA O PADRES,0,,,
2404026,VERSA,229801,JALISCO,EMPLEADO PRIVADO,0,18000,PROPIETARIO,0,,,
2405062,VERSA,223700,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,0,,,
2405095,VERSA,271000,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,2200,FAMILIA O PADRES,0,,,
2406108,VERSA,308200,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2407048,MARCH,213800,JALISCO,EMPLEADO PRIVADO,0,18367,FAMILIA O PADRES,0,,,
2407124,VERSA,236100,JALISCO,EMPLEADO PRIVADO,0,1,RENTADA,0,,,
2409060,VERSA,288301,ESTADO DE MEXICO,TAXISTA,0,2000,PROPIETARIO,0,,,
2409061,VERSA,244000,JALISCO,ECONOMIA INFORMAL,0,24000,FAMILIA O PADRES,0,,,
2410004,VERSA,242100,GUANAJUATO,NEGOCIO PROPIO,0,500,PROPIA (PAGANDO),0,,,
2410091,VERSA,289800,CIUDAD DE MEXICO,TAXISTA,0,20000,PROPIETARIO,0,,,
2411034,KICKS,400400,JALISCO,ECONOMIA INFORMAL,0,59000,FAMILIA O PADRES,0,,,
2412058,VERSA,228200,PUEBLA,EMPLEADO PRIVADO,0,15000,PROPIETARIO,0,,,
2414062,VERSA,223700,QUERETARO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2415086,NP300,316000,VERACRUZ,ECONOMIA INFORMAL,0,54100,FAMILIA O PADRES,0,,,
2416063,MARCH,238600,GUANAJUATO,EMPLEADO DE GOBIERNO,0,2000,PROPIETARIO,0,,,
2420088,VERSA,299000,JALISCO,EMPLEADO PRIVADO,0,8000,RENTADA,0,,,
2421122,VERSA,203900,SONORA,EMPLEADO DE GOBIERNO,0,14000,FAMILIA O PADRES,0,,,
2422036,VERSA,291700,COAHUILA,EMPLEADO PRIVADO,0,10000,PROPIETARIO,0,,,
2424040,NP300,295800,PUEBLA,EMPLEADO PRIVADO,0,5000,PROPIETARIO,0,,,
2424121,VERSA,260600,JALISCO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,0,,,
2425081,VERSA,244000,GUANAJUATO,NEGOCIO PROPIO,0,25000,PROPIETARIO,0,,,
2425119,MARCH,238600,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,17792.9,PROPIETARIO,0,,,
2426038,VERSA,228200,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,30000,FAMILIA O PADRES,0,,,
2426112,MARCH,198700,CHIHUAHUA,EMPLEADO PRIVADO,0,21754,FAMILIA O PADRES,0,,,
2429069,VERSA,263520,QUERETARO,NEGOCIO PROPIO,0,18000,RENTADA,0,,,
2431053,KICKS,296500,JALISCO,EMPLEADO PRIVADO,0,6000,PROPIETARIO,0,,,
2431100,MARCH,238600,CIUDAD DE MEXICO,TAXISTA,0,3000,PROPIETARIO,0,,,
2432009,VERSA,263520,JALISCO,EMPLEADO PRIVADO,0,3500,PROPIETARIO,0,,,
2434093,VERSA,267400,TAMAULIPAS,EMPLEADO PRIVADO,0,23000,PROPIETARIO,0,,,
5185003,MARCH,153502,CHIAPAS,TAXISTA,0,43200,PROPIETARIO,0,,,
6963058,MARCH,195600,MICHOACAN,EMPLEADO PRIVADO,0,8800,FAMILIA O PADRES,0,,,
8592102,MARCH,201901,ESTADO DE MEXICO,TAXISTA,0,2200,FAMILIA O PADRES,0,,,
8598060,MARCH,189902,PUEBLA,NEGOCIO PROPIO,0,40000,PROPIETARIO,0,,,
2312010,VERSA,211400,DURANGO,EMPLEADO PRIVADO,0,0,PROPIA (PAGANDO),0,,,
2312053,MARCH,201901,DURANGO,EMPLEADO PRIVADO,0,3000,PROPIA (PAGANDO),0,,,
2315009,MARCH,201901,MORELOS,NEGOCIO PROPIO,0,30000,PROPIETARIO,0,,,
2316013,MARCH,201901,ESTADO DE MEXICO,TAXISTA,0,0,FAMILIA O PADRES,0,,,
2317045,MARCH,215701,MORELOS,NEGOCIO PROPIO,0,15000,PROPIETARIO,0,,,
2317106,VERSA,289601,MORELOS,EMPLEADO PRIVADO,0,12000,PROPIETARIO,0,,,
2320116,VERSA,247700,JALISCO,OTROS,0,10000,PROPIETARIO,0,,,
2321017,NOTE,255602,HIDALGO,EMPLEADO PRIVADO,0,20000,PROPIETARIO,0,,,
2321020,URVAN,442700,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,0,,,
2321048,XTRAIL,472000,JALISCO,ECONOMIA INFORMAL,0,40000,PROPIETARIO,0,,,
2323029,VERSA,250301,PUEBLA,ECONOMIA INFORMAL,0,27000,PROPIETARIO,0,,,
2327053,SENTRA,289601,JALISCO,EMPLEADO PRIVADO,0,15000,PROPIETARIO,0,,,
2330002,VERSA,246501,TABASCO,OTROS,0,20246,FAMILIA O PADRES,0,,,
2333028,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,2800,PROPIETARIO,0,,,
2333086,MARCH,183902,JALISCO,EMPLEADO PRIVADO,0,15000,FAMILIA O PADRES,0,,,
2335023,URVAN,445310,ESTADO DE MEXICO,TAXISTA,0,45000,PROPIETARIO,0,,,
2336021,MARCH,188801,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,23000,RENTADA,0,,,
2336044,VERSA,211400,QUERETARO,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,0,,,
2337044,VERSA,251801,JALISCO,EMPLEADO PRIVADO,0,12000,PROPIA (PAGANDO),0,,,
2340073,MARCH,235501,MORELOS,TAXISTA,0,25000,PROPIETARIO,0,,,
2346121,VERSA,248000,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,8000,FAMILIA O PADRES,0,,,
2351030,VERSA,275400,JALISCO,ECONOMIA INFORMAL,0,0,FAMILIA O PADRES,0,,,
2354028,MARCH,228200,TAMAULIPAS,TAXISTA,0,20000,PROPIETARIO,0,,,
2360010,VERSA,225933,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2362030,VERSA,266201,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,19500,PROPIETARIO,0,,,
2363079,MARCH,179901,VERACRUZ,TAXISTA,0,16000,PROPIETARIO,0,,,
2364046,MARCH,199801,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,14000,PROPIETARIO,0,,,
2364057,VERSA,275400,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,31500,PROPIETARIO,0,,,
2364073,MARCH,189902,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2364123,VERSA,218500,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,0,,,
2366084,VERSA,275400,JALISCO,EMPLEADO PRIVADO,0,3600,RENTADA,0,,,
2367056,VERSA,255602,CHIHUAHUA,EMPLEADO PRIVADO,0,21000,FAMILIA O PADRES,0,,,
2368080,VERSA,255602,ESTADO DE MEXICO,NEGOCIO PROPIO,0,22000,FAMILIA O PADRES,0,,,
2369033,MARCH,211902,TAMAULIPAS,TAXISTA,0,23865.42,PROPIETARIO,0,,,
2371066,VERSA,222001,CHIAPAS,EMPLEADO DE GOBIERNO,0,13000,PROPIETARIO,0,,,
2372022,MARCH,189902,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,5000,PROPIETARIO,0,,,
2372040,MARCH,201700,ZACATECAS,OTROS,0,1200,PROPIETARIO,0,,,
2374010,VERSA,251000,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,19000,FAMILIA O PADRES,0,,,
2378017,SENTRA,278200,JALISCO,NEGOCIO PROPIO,0,30000,FAMILIA O PADRES,0,,,
2378095,MARCH,211902,MICHOACAN,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2379022,VERSA,226000,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,35000,PROPIETARIO,0,,,
2380019,VERSA,223700,SONORA,EMPLEADO DE GOBIERNO,0,15638,FAMILIA O PADRES,0,,,
2380121,SENTRA,243100,CHIHUAHUA,ECONOMIA INFORMAL,0,6000,PROPIETARIO,0,,,
2382105,VERSA,255801,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,3000,FAMILIA O PADRES,0,,,
2383111,MARCH,235900,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,25000,FAMILIA O PADRES,0,,,
2384008,VERSA,255801,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,10032.35,FAMILIA O PADRES,0,,,
2384013,MARCH,157101,SINALOA,EMPLEADO PRIVADO,0,13000,FAMILIA O PADRES,0,,,
2385057,URVAN,447400,TABASCO,TAXISTA,0,0,PROPIETARIO,0,,,
2388118,MARCH,216700,ESTADO DE MEXICO,AMA DE CASA,0,2500,PROPIETARIO,0,,,
2389039,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,2800,RENTADA,0,,,
2398023,VERSA,228200,CHIAPAS,TAXISTA,0,1800,PROPIETARIO,0,,,
2399074,MARCH,194600,SINALOA,EMPLEADO PRIVADO,0,16000,FAMILIA O PADRES,0,,,
2401097,VERSA,292800,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,21000,PROPIETARIO,0,,,
2403104,VERSA,296501,JALISCO,EMPLEADO PRIVADO,0,3000,RENTADA,0,,,
2404078,MARCH,188600,SINALOA,EMPLEADO PRIVADO,0,12000,FAMILIA O PADRES,0,,,
2404099,VERSA,273200,JALISCO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,0,,,
2408082,MARCH,211902,ESTADO DE MEXICO,TAXISTA,0,0,FAMILIA O PADRES,0,,,
2409062,MARCH,238600,VERACRUZ,ECONOMIA INFORMAL,0,4980,FAMILIA O PADRES,0,,,
2409095,VERSA,274300,MORELOS,TAXISTA,0,21000,PROPIETARIO,0,,,
2411038,VERSA,223700,OAXACA,TAXISTA,0,23000,PROPIETARIO,0,,,
2412115,VERSA,203900,QUERETARO,NEGOCIO PROPIO,0,2200,PROPIETARIO,0,,,
2414074,MARCH,247701,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,45000,FAMILIA O PADRES,0,,,
2414124,VERSA,320400,CHIHUAHUA,OTROS,0,30000,PROPIA (PAGANDO),0,,,
2415121,MARCH,206602,TAMAULIPAS,NEGOCIO PROPIO,0,30000,PROPIETARIO,0,,,
2416031,VERSA,309000,SINALOA,NEGOCIO PROPIO,0,25000,PROPIETARIO,0,,,
2417086,MARCH,220700,MICHOACAN,TAXISTA,0,38000,PROPIETARIO,0,,,
2420043,VERSA,299000,JALISCO,EMPLEADO PRIVADO,0,13000,RENTADA,0,,,
2420064,VERSA,271000,JALISCO,ECONOMIA INFORMAL,0,0,PROPIETARIO,0,,,
2420107,VERSA,289800,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,26583.58,RENTADA,0,,,
2420114,VERSA,211402,QUINTANA ROO,EMPLEADO PRIVADO,0,15700,RENTADA,0,,,
2422106,MARCH,228200,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,16000,PROPIETARIO,0,,,
2427029,VERSA,327701,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,40000,FAMILIA O PADRES,0,,,
2427058,VERSA,216100,ZACATECAS,EMPLEADO PRIVADO,0,13000,FAMILIA O PADRES,0,,,
2428024,VERSA,203900,GUANAJUATO,EMPLEADO PRIVADO,0,13000,PROPIETARIO,0,,,
2428033,VERSA,292800,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,32000,FAMILIA O PADRES,0,,,
2428060,VERSA,292800,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,40000,PROPIETARIO,0,,,
2428124,MARCH,157101,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,17000,PROPIA (PAGANDO),0,,,
2429022,URVAN,468396,TLAXCALA,TAXISTA,0,48000,FAMILIA O PADRES,0,,,
2430040,MARCH,179280,VERACRUZ,ECONOMIA INFORMAL,0,0,PROPIETARIO,0,,,
2430041,VERSA,221100,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,23000,FAMILIA O PADRES,0,,,
2431119,MARCH,214596,SONORA,NEGOCIO PROPIO,0,58600,PROPIETARIO,0,,,
2432117,VERSA,203900,QUERETARO,EMPLEADO DE GOBIERNO,0,16500,FAMILIA O PADRES,0,,,
2433125,MARCH,221184,TAMAULIPAS,EMPLEADO PRIVADO,0,21000,FAMILIA O PADRES,0,,,
2434091,VERSA,305800,ESTADO DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
6978010,NP300,350700,GUANAJUATO,NEGOCIO PROPIO,0,60000,PROPIETARIO,0,,,
8590062,MARCH,215701,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,18000,FAMILIA O PADRES,0,,,
8602036,VERSA,203900,TABASCO,NEGOCIO PROPIO,0,38000,PROPIETARIO,0,,,
2300116,VERSA,189400,TABASCO,OTROS,0,18000,PROPIETARIO,0,,,
2316049,MARCH,201901,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,16345.35,FAMILIA O PADRES,0,,,
2317068,VERSA,243701,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,0,,,
2317105,VERSA,250301,JALISCO,EMPLEADO PRIVADO,0,27500,FAMILIA O PADRES,0,,,
2321022,SENTRA,289601,JALISCO,EMPLEADO PRIVADO,0,38000,FAMILIA O PADRES,0,,,
2322110,SENTRA,304501,JALISCO,NEGOCIO PROPIO,0,90000,FAMILIA O PADRES,0,,,
2325042,VERSA,189400,JALISCO,EMPLEADO DE GOBIERNO,0,25000,FAMILIA O PADRES,0,,,
2327018,VERSA,250301,JALISCO,NEGOCIO PROPIO,0,0,PROPIETARIO,0,,,
2327118,VERSA,266800,ESTADO DE MEXICO,OTROS,0,22000,PROPIETARIO,0,,,
2328110,VERSA,250301,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,0,RENTADA,0,,,
2332082,MARCH,229002,MICHOACAN,ECONOMIA INFORMAL,0,2000,FAMILIA O PADRES,0,,,
2338091,VERSA,218500,ZACATECAS,OTROS,0,12000,PROPIETARIO,0,,,
2342071,VERSA,218500,JALISCO,EMPLEADO DE GOBIERNO,0,13500,FAMILIA O PADRES,0,,,
